index,Unnamed: 0,date,text,sentiment_scores,subjectivity_scores
1668,1668,Tue Feb 04 23:59:54 +0000 2020,"RT @Rover829: Reuters:  CHINA'S TOTAL NUMBER OF CONFIRMED CORONAVIRUS CASES ON MAINLAND HITS 24,324 AS OF END-FEB 4",0.2,0.875
1669,1669,Tue Feb 04 23:59:54 +0000 2020,RT @MonsieurNOV: J’étais dans le gros fiak à ta mère hier le coronavirus c’était le cadet de ses soucis,0.0,0.0
1671,1671,Tue Feb 04 23:59:54 +0000 2020,"RT @TheMedicaIVideo: Confirmed coronavirus cases by country:
🇨🇳: 18,922 &amp; 425 deaths
🇯🇵: 20
🇹🇭: 19
🇸🇬: 18
🇰🇷: 15
🇭🇰: 14
🇦🇺: 12
🇩🇪: 12
🇹🇼: 1…",0.4,1.0
1672,1672,Tue Feb 04 23:59:54 +0000 2020,"RT @dougraz: pq quarentena do coronavirus não tem quarenta dias e sim 18?
então tinha q chamar dezoitena ue",0.0,0.0
1673,1673,Tue Feb 04 23:59:54 +0000 2020,RT @nytimes: Testing on a suspected case of coronavirus in New York City came back negative. Results are still pending on tests for 2 other…,-0.05454545454545454,0.28484848484848485
1675,1675,Tue Feb 04 23:59:53 +0000 2020,RT @Rover829: Reuters:  MAINLAND CHINA REPORTS 65 NEW CORONAVIRUS DEATHS ON FEB 4 (all deaths in Hubei province),0.13636363636363635,0.45454545454545453
1676,1676,Tue Feb 04 23:59:53 +0000 2020,RT @SkyNewsBreak: Virus Outbreak: Japan have confirmed about 10 cases of coronavirus from a cruise liner in the port of Yokohama near Tokyo,0.25,0.7
1677,1677,Tue Feb 04 23:59:53 +0000 2020,RT @BNODesk: Reports that Ecuador has confirmed South America's first case of coronavirus are wrong. Reuters has issued a retraction.,0.05000000000000001,0.7444444444444445
1678,1678,Tue Feb 04 23:59:53 +0000 2020,RT @hanifjamals: First Malaysian diagnosed with coronavirus recorded. So gais please wear suitable mask wherever you especially in crowded…,0.26666666666666666,0.6944444444444443
1679,1679,Tue Feb 04 23:59:53 +0000 2020,RT @Amante_Earring: ตอนนี้มีแหล่งข่าวจากLogisticจีนในไทยแจ้งว่า ตรวจพบหน้ากากอนามัยมือสองที่ใช้แล้วถูกส่งมาจากอู่ฮั่นจำนวนมาก ถูกนำมาขายแทน…,0.0,0.0
1680,1680,Tue Feb 04 23:59:53 +0000 2020,"RT @camaradeputados: Acompanhe conosco a primeira sessão do novo ano legislativo, no #Plenário da Câmara dos Deputados. Em pauta, projeto q…",0.0,0.0
1681,1681,Tue Feb 04 23:59:53 +0000 2020,The world should execute this evil Dr. Tedros of WHO immediately. He is the cause of human misery to come with unco… https://t.co/yOIs3h5UkP,-0.5,0.55
1682,1682,Tue Feb 04 23:59:53 +0000 2020,"RT @V2019N: -Singapore, Malaysia, &amp; Thailand reporting new infections that were not imported from China
-possible cases (4) of local transm…",0.04545454545454545,0.48484848484848486
1683,1683,Tue Feb 04 23:59:53 +0000 2020,"RT @badiucao: video from #Wuhan resident @fiteray
look at how many corpses left in the corridor of local hospital
forget about the fast bul…",0.175,0.275
1685,1685,Tue Feb 04 23:59:53 +0000 2020,RT @omarfayad: ¡Tu salud es lo más importante! Sigue estas sencillas medidas preventivas para evitar el contagio de enfermedades de vías re…,0.0,0.0
1686,1686,Tue Feb 04 23:59:53 +0000 2020,"RT @RealWayneRoot: Dems allowed to scream hysteria 24/7/365 about ""global warming"" that does NOT exist. No one stops them. Yet if any of us…",0.0,0.0
1687,1687,Tue Feb 04 23:59:53 +0000 2020,a dengue vai deitar o corona vírus na porrada https://t.co/MvHmDQprnj,0.0,0.0
1688,1688,Tue Feb 04 23:59:52 +0000 2020,"RT @rivapa: This Chinese doctor was silenced. Now he has coronavirus
https://t.co/C7eDm1wcnj",0.0,0.0
1689,1689,Tue Feb 04 23:59:52 +0000 2020,Zero Hedge was permanently suspended from Twitter on Friday after it published an article questioning the involveme… https://t.co/X1mkgezFEl,0.0,0.0
1690,1690,Tue Feb 04 23:59:52 +0000 2020,RT @LODICE_LA_CALLE: China lucha contra el #coronavirus el cual amenaza con toda su fuerza de propagación a la población y a su economía. h…,0.0,0.0
1691,1691,Tue Feb 04 23:59:52 +0000 2020,"RT @WalhallaMann: #Coronavirus

#4Feb United Airlines suspende todos sus vuelos desde y hacia Hong Kong.",0.0,0.0
1692,1692,Tue Feb 04 23:59:52 +0000 2020,RT @santibustince: CORONAVIRUS: Mito vs Realidad https://t.co/a2iCmbIvrV,0.0,0.0
1693,1693,Tue Feb 04 23:59:52 +0000 2020,Gobierno descarta la presencia de coronavirus en Ecuador https://t.co/1F0oHXdgoZ vía @primicias,0.0,0.0
1694,1694,Tue Feb 04 23:59:52 +0000 2020,"Virus Corona sdh banyak memakan korban di china
Kita tingkatkan kewaspadaan dng hidup sehat agar imun kita tetap ti… https://t.co/I7IIqsOJy7",0.0,0.0
1695,1695,Tue Feb 04 23:59:52 +0000 2020,"RT @Woppa1Woppa: Scene outside Hospital Authority, where medical staff are lining up to drop their letters and officially go on strike.  Ov…",0.0,0.025
1696,1696,Tue Feb 04 23:59:51 +0000 2020,Ayer hice un pedido en Ali Express 🥺 de repente viene con Coronavirus de regalo ajajajajaj,0.0,0.0
1697,1697,Tue Feb 04 23:59:51 +0000 2020,RT @DefesaGovBr: #CORONAVÍRUS | Aviões da @portalfab decolam nesta quarta-feira para buscar brasileiros na China 🇨🇳. Veja nota oficial da D…,0.0,0.0
1698,1698,Tue Feb 04 23:59:51 +0000 2020,"RT @odeussupremo: Coronavirus : a
Os Tugas : https://t.co/r0cyHT4Wjk",0.0,0.0
1699,1699,Tue Feb 04 23:59:51 +0000 2020,Team AU Korea Selatan Black Eagles dan The Jupiters TNi AU membatalkan kehadirannya di Singapore AirShow 2020. Tahu… https://t.co/7BXaZ8TKkm,-0.16666666666666666,0.43333333333333335
1700,1700,Wed Feb 05 23:59:59 +0000 2020,"RT @BBGVisualData: China reports 28,018 #coronavirus cases, 563 deaths as of Feb. 5 https://t.co/vUNHnFMa8D",0.0,0.0
1701,1701,Wed Feb 05 23:59:59 +0000 2020,RT @JuliansRum: I follow all the MSM handles. Coronavirus coverage suddenly exploded right after Trump’s acquittal.,0.14285714285714285,0.5178571428571428
1702,1702,Wed Feb 05 23:59:59 +0000 2020,RT @bloqport: BREAKING: China frantically shuts down Stock Market to prevent #Coronavirus selloff. Shanghai and Shenzhen stock exchanges wi…,-0.15555555555555559,0.2888888888888889
1704,1704,Wed Feb 05 23:59:59 +0000 2020,"RT @francohardy1: @_asadodefaso El porro hace mal abro hilo:

-fumar te pone chinito
-ser chino te da coronavirus

cierro hilo.",0.0,0.0
1705,1705,Wed Feb 05 23:59:59 +0000 2020,"RT @JesusSeade: Hace unos días viajé a HK p/reunirme con su círculo financiero y señalar las oportunidades del TMEC para China, y promover…",0.0,0.0
1706,1706,Wed Feb 05 23:59:59 +0000 2020,"RT @BNODesk: BREAKING: 10 more people diagnosed with coronavirus on cruise ship near Tokyo, raising ship's total to 20 https://t.co/eUoE2b2…",0.19999999999999998,0.5499999999999999
1707,1707,Wed Feb 05 23:59:59 +0000 2020,RT @bancha333: โรงพยาบาลในเมืองอู่ฮั่นพบเด็กทารก 2 ราย รายแรกคลอดได้ 30 ชม. อีกรายอายุ 17 วัน พบเชื้อโรคปอดอักเสบไวรัสโคโรนา 2019 นับเป็น 2…,0.0,0.0
1708,1708,Wed Feb 05 23:59:59 +0000 2020,RT @kyodo_english: Japan may expand its ban on foreign nationals who have recently been to China's Hubei Province to those from other areas…,-0.08333333333333333,0.25
1709,1709,Wed Feb 05 23:59:58 +0000 2020,RT @zeitonline: Die Ausbreitung des #Coronavirus in #China ist auch ein systemisches Problem. https://t.co/lHsA3KdQwM,0.0,0.0
1710,1710,Wed Feb 05 23:59:58 +0000 2020,"RT @eris_28: @RTultimahora El Doctor #Cavadas, uno de los mejores cirujanos del mundo, da otras cifras más preocupantes sobre los casos de…",0.0,0.0
1711,1711,Wed Feb 05 23:59:58 +0000 2020,RT @Tsinghua_Uni: Tsinghua nurses &amp; doctors have been working hard to fight the epidemic. The Tsinghua University Yuquan Hospital is one of…,-0.2916666666666667,0.5416666666666666
1712,1712,Wed Feb 05 23:59:58 +0000 2020,"Me duele la guata y tengo escalofríos 😢
Lleame coronavirus ☠️",0.0,0.0
1714,1714,Wed Feb 05 23:59:58 +0000 2020,"RT @ABC: We break down what you need to know following the Senate vote to acquit Pres. Trump on both articles of impeachment. Plus, an upda…",-0.07777777777777779,0.19444444444444448
1715,1715,Wed Feb 05 23:59:58 +0000 2020,RT @smithecology: It's amazing to see what society can do when faced with a threat. This hospital in #WuhanChina was built in days to deal…,0.6000000000000001,0.9
1716,1716,Wed Feb 05 23:59:58 +0000 2020,PressTV https://t.co/XSjeDQuM5B,0.0,0.0
1717,1717,Wed Feb 05 23:59:58 +0000 2020,"RT @eldiario: #5Feb | Este es el resumen de la sesión del martes de la @AsambleaVE 🏛️.

🔹 Rechazo al impedimento de entrada a la @CIDH 🌐.…",0.0,0.0
1718,1718,Wed Feb 05 23:59:58 +0000 2020,"RT @QuickTake: ""If the government does not speak with us, we can't stop the strike.""

A Hong Kong medical workers' union continued their st…",0.0,0.0
1719,1719,Wed Feb 05 23:59:58 +0000 2020,"RT @PDChina: Nurses take off their face masks after a grueling shift in fight with novel #coronavirus, touching the hearts of millions on C…",0.5,0.5
1720,1720,Wed Feb 05 23:59:58 +0000 2020,"RT @news_line_me: 新型のコロナウイルスの感染拡大が最も深刻な中国、湖北省の保健当局は、5日新たに70人が死亡したと発表。今回の感染拡大に伴う中国本土での死者は合わせて560人となりました。

新型コロナウイルスによる肺炎の最新状況まとめ
https://t.c…",0.0,0.0
1721,1721,Wed Feb 05 23:59:58 +0000 2020,Call me sceptical but I find it very hard to believe that just less than 500 people have died from #coronavirus whe… https://t.co/Dndh6LKyYW,-0.2729166666666667,0.38541666666666663
1722,1722,Wed Feb 05 23:59:58 +0000 2020,RT @AlbertoRodNews: ÚLTIMA HORA | El balance de muertos en China por el coronavirus aumentó a 560 https://t.co/rYIo92PcBu,0.0,0.0
1723,1723,Wed Feb 05 23:59:58 +0000 2020,RT @CesareSacchetti: L'imam Al-Mahdi esulta per la diffusione del coronavirus perché comporta la morte del popolo cinese. Il regime ordina…,0.0,0.0
1724,1724,Wed Feb 05 23:59:57 +0000 2020,RT @DextersLab__NC: Waking up with Coronavirus https://t.co/BpVeBW6Vhl,0.0,0.0
1725,1725,Wed Feb 05 23:59:57 +0000 2020,"RT @dreamer_crafter: In a heart of the tragedy, one heroic Wuhan animal activist has gathered a group of animal lovers which saves the pets…",0.7,0.9
1726,1726,Wed Feb 05 23:59:57 +0000 2020,RT @RTultimahora: ÚLTIMA HORA: Confirman 10 casos más del coronavirus en el crucero en cuarentena cerca de Tokio https://t.co/ufmaOgpGy6 ht…,0.0,0.0
1727,1727,Wed Feb 05 23:59:57 +0000 2020,"RT @Sohailk44748483: A Chinese nurse in a Coronavirus -hit hospital in henan Province gives her sobbing daughter an ""air hug"" #coronavirus…",0.0,0.0
1728,1728,Wed Feb 05 23:59:57 +0000 2020,RT @fedupCdian: The Lies We Are Being Told About The Coronavirus | Zero Hedge https://t.co/h6PJ12rmKT,0.0,0.0
1729,1729,Wed Feb 05 23:59:57 +0000 2020,"RT @FOXLA: Newborn, just 30 hours old, diagnosed with coronavirus in China
https://t.co/AtzHKFxawT",0.1,0.2
1730,1730,Wed Feb 05 23:59:57 +0000 2020,"#DesMoines, #Iowa —
Two Iowans are undergoing testing for novel #coronavirus.  They are currently under voluntary h… https://t.co/bhQ2r9a1Z3",0.0,0.4
1731,1731,Wed Feb 05 23:59:56 +0000 2020,"RT @carloscrl144: A China nos mandou o Coronavirus e nós deveriamos mandar os Flamenguistas, 

É PRAGA CONTRA PRAGA.",0.0,0.0
1732,1732,Wed Feb 05 23:59:56 +0000 2020,"RT @howroute: Another video of chemical disinfection in the streets of Wuhan, an epicenter of #coronavirus outbreak.  https://t.co/cJRDa0l9…",0.0,0.0
1733,1733,Wed Feb 05 23:59:56 +0000 2020,"RT @Coronavirus_es: 🚨 Un bebé recién nacido de una paciente con coronavirus, ha dado positivo 30 horas después de nacer

Por lo que lleva a…",0.0,0.0
1734,1734,Wed Feb 05 23:59:56 +0000 2020,Pareja con síntomas de coronavirus es rechazada en cinco hospitales de Wuhan https://t.co/aL9MJwGuFm https://t.co/Ag9OIqJVHc,0.0,0.0
1735,1735,Wed Feb 05 23:59:56 +0000 2020,RT @russian_market: China still has no remedy for Coronavirus https://t.co/6OOCgxMWcN,0.0,0.0
1737,1737,Wed Feb 05 23:59:56 +0000 2020,@LFC103_ he had coronavirus 😂😂,0.0,0.0
1738,1738,Wed Feb 05 23:59:56 +0000 2020,RT @howroute: “Just a Common Flu” patrol. #coronavirus https://t.co/LEsS8p3CxH,-0.3,0.5
1739,1739,Wed Feb 05 23:59:56 +0000 2020,"RT @DukeCondet: Tencent kemungkinan tak sengaja merilis data real kasus #CoronaVirus di China.

Disebutkan ada 24 ribu kematian di seluruh…",0.2,0.30000000000000004
1740,1740,Wed Feb 05 23:59:56 +0000 2020,Fears thick smog over Wuhan confirms China is burning coronavirus bodies https://t.co/uqKdBhCk5W,-0.30000000000000004,0.475
1741,1741,Wed Feb 05 23:59:56 +0000 2020,"RT @BenKTallmadge: Coronavirus: WHO chief again deflects criticism of China and seeks US$675 million in aid for developing nations

⁦@realD…",0.0,0.0
1742,1742,Wed Feb 05 23:59:56 +0000 2020,"O Corona vírus não podia ser mais conveniente aos EUA, enfim é daquelas coincidências",0.0,0.0
1743,1743,Wed Feb 05 23:59:55 +0000 2020,"RT @IsChinar: English subtitled video shows a building in Gulou District, Nanjing getting quarantined. Chinese authorities weld the entranc…",0.0,0.0
1744,1744,Wed Feb 05 23:59:55 +0000 2020,Cuando el coronavirus infectó a @xunmireyx https://t.co/FWN3OCAyBS,0.0,0.0
1745,1745,Wed Feb 05 23:59:55 +0000 2020,RT @BenKTallmadge: So a group of terrorists at Wuhan P4 lab produced the deadly virus killing thousands around the world r applying a paten…,-0.2,0.4
1746,1746,Wed Feb 05 23:59:55 +0000 2020,RT @DolarToday: ¡Buena noticia! Doctores de Tailandia aseguraron encontrar antídoto para el Coronavirus https://t.co/Rd50optH83  https://t.…,0.0,0.0
1747,1747,Wed Feb 05 23:59:55 +0000 2020,"RT @nycHealthy: More good news tonight, NYC: The 2nd person under investigation was found NOT to have the 2019 novel #coronavirus. 

We’re…",0.39999999999999997,0.3666666666666667
1749,1749,Wed Feb 05 23:59:55 +0000 2020,RT @TheEconomist: Striking medical staff are demanding full closure of Hong Kong's border with mainland China. Other pro-democracy unions h…,0.18125,0.48125
1750,1750,Wed Feb 05 23:59:55 +0000 2020,"RT @BANDIT_XRAY: #BREAKING: Tencent may have accidently leaked real data about the coronavirus outbreak (source: Taiwan News) 

(TRANSLATIO…",0.2,0.30000000000000004
1751,1751,Wed Feb 05 23:59:55 +0000 2020,"RT @smh: The World Health Organisation says Indonesia must do more to prepare for a possible outbreak of coronavirus, amid concerns the cou…",0.25,0.75
1752,1752,Wed Feb 05 23:59:54 +0000 2020,"RT @ChrisMurphyCT: Just left the Administration briefing on Coronavirus. Bottom line: they aren't taking this seriously enough. 

Notably,…",0.0,0.25
1753,1753,Wed Feb 05 23:59:54 +0000 2020,"RT @perradesatan: 0 muertes por coronavirus en 2020 en España
8 muertes por violencia de género en 2020 en España

¿Qué máscara dices que t…",0.0,0.0
1754,1754,Wed Feb 05 23:59:54 +0000 2020,Encima de q por culpa de los chinos surgió el coronavirus ahora también por su culpa y por el quilombo q hicieron v… https://t.co/djaYaOfFob,0.0,0.0
1755,1755,Wed Feb 05 23:59:54 +0000 2020,RT @Tagesspiegel: #Coronavirus breitet sich aus:  #Hongkong stellt alle Besucher von chinesischen Festland unter Quarantäne. Mehr im Newsbl…,0.0,0.0
1756,1756,Wed Feb 05 23:59:54 +0000 2020,"RT @Mary_sk8: ¿Se acuerdan del hospital que estaban haciendo en Wuhan por el Coronavirus?

Bueno, ya está casi listo. Hay fotos/videos por…",0.0,0.0
1757,1757,Wed Feb 05 23:59:54 +0000 2020,RT @radiorebeldecu: Gretell es una de los 9⃣2⃣ estudiantes #cubanos 🇨🇺 que se encuentran en #China 🇨🇳 en medio de la pandemia de #coronavir…,0.0,0.0
1758,1758,Wed Feb 05 23:59:54 +0000 2020,"RT @QuickTake: The streets of Wuhan, China remain empty under its #coronavirus quarantine https://t.co/47VdW6n0IM",-0.1,0.5
1759,1759,Wed Feb 05 23:59:54 +0000 2020,"@fer_weasel Y yo con Coronavirus, en la calle y sin suéter. https://t.co/jvoE3QdaE9",0.0,0.0
1760,1760,Wed Feb 05 23:59:54 +0000 2020,"RT @herhoopstats: Many Americans have left China in response to coronavirus - including one of @TichaPenicheiro's clients.

Despite the wil…",0.25,0.25
1761,1761,Wed Feb 05 23:59:53 +0000 2020,#CoronaVirus #CoronavirusOutbreak https://t.co/Els6orLDs3,0.0,0.0
1762,1762,Wed Feb 05 23:59:53 +0000 2020,"RT @iNabber69: BREAKING NEWS: Eminem has just been diagnosed with Coronavirus

In a statement released by doctors, it's been revealed that…",0.0,0.0
1763,1763,Wed Feb 05 23:59:53 +0000 2020,"RT @famous9_vlogs: 30 hours after birth, a newborn in Wuhan, the #nCoV epicenter, was diagnosed with the virus, leading medical experts to…",0.0,0.0
1764,1764,Wed Feb 05 23:59:53 +0000 2020,"RT @edleonklinger: It’s just like the flu - nothing to worry about! 
Now, where were we. 
Ah yes - converting all of our sports stadiums in…",0.0,0.0
1765,1765,Wed Feb 05 23:59:53 +0000 2020,"RT @luquinha: eu viajei assim mas eu era literalmente a única pessoa de máscara no voo

aí fiquei com vergonha e fui tirando ela devagarzin…",0.0,0.0
1766,1766,Wed Feb 05 23:59:53 +0000 2020,"RT @apathoni: Kasus coronavirus di Asia Tenggara:

— Thailand: 25

— Singapura: 24

— Malaysia: 12

— Vietnam: 10

— Filipina: 3 kasus, ter…",0.5,1.0
1767,1767,Wed Feb 05 23:59:53 +0000 2020,"Be strong, China! Be strong, Canada! Be strong, the World!
An announcement by Chinese Consulate General about… https://t.co/y4yITJQrwR",0.335,0.5399999999999999
1769,1769,Wed Feb 05 23:59:52 +0000 2020,"RT @sotiridi: #Breaking: Just in - One passenger from the #Hubei province in #China, who was travelling on a cruise ship towards #Japan, ha…",0.0,0.0
1770,1770,Wed Feb 05 23:59:52 +0000 2020,"In reading about Coronavirus, I learned that measles still kills over  100,000 people per year. https://t.co/xvXb2xn9sZ",0.0,0.0
1772,1772,Wed Feb 05 23:59:52 +0000 2020,RT @GordonGChang: People are resisting because whatever trust between people and the Communist Party has been lost. #China #coronavirus,0.0,0.0
1773,1773,Wed Feb 05 23:59:52 +0000 2020,"RT @seclaudio: Dear PNP. Please arrest Sen. Sotto for spreading fake news about the 2019 novel Corona virus. Thanks.
#Sottobobo",-0.11666666666666668,0.39999999999999997
1774,1774,Wed Feb 05 23:59:52 +0000 2020,"RT @RamyInocencio: I’m #coronavirus free! It’s been 14 days since our team evacuated from Wuhan, working under advised self-quarantine in B…",0.5,0.8
1775,1775,Wed Feb 05 23:59:52 +0000 2020,"RT @IpeLustre: THEY are funny, aren't they? Please read ...

https://t.co/L3Ge5pRZ2f",0.25,1.0
1776,1776,Wed Feb 05 23:59:52 +0000 2020,"RT @alerosario_2014: 41,7% de inflación...😳😳
El peronismo mata más que el corona virus...",0.0,0.0
1777,1777,Wed Feb 05 23:59:52 +0000 2020,"RT @SCMPNews: A cruise ship with 3,600 passengers was locked down in Hong Kong for coronavirus checks after 8 previous passengers were foun…",-0.16111111111111112,0.2277777777777778
1778,1778,Wed Feb 05 23:59:52 +0000 2020,RT @spectatorindex: BREAKING: Coronavirus death toll rises to 562,0.0,0.0
1779,1779,Wed Feb 05 23:59:52 +0000 2020,RT @howroute: Another video of Chinese authorities locking people up inside their residence for quarantine due to #coronavirus outbreak. (P…,-0.0625,0.1875
1780,1780,Wed Feb 05 23:59:52 +0000 2020,RT @TakeshiSDO: Le Coronavirus s’il arrive en inde c’est lui qui tombe malade,0.0,0.0
1782,1782,Wed Feb 05 23:59:52 +0000 2020,"RT @XHespanol: #VIDEO 🔵 El ministro venezolano para la Salud, @AlvaradoC_MPPS, informa desde la @ViceVenezuela con sede en Caracas, que se…",0.0,0.0
1783,1783,Wed Feb 05 23:59:51 +0000 2020,"RT @JimRHoughton: There is no understood wisdom in sending them to remote places. Absolutely none. Is the minister stupid, or trying to ove…",-0.2333333333333333,0.7000000000000001
1784,1784,Wed Feb 05 23:59:51 +0000 2020,"RT @Salud_CZ5: En paraderos turísticos, centros comerciales y mercados de #SantaElena , personal de @Salud_CZ5 brinda información sobre las…",0.0,0.3
1785,1785,Wed Feb 05 23:59:51 +0000 2020,"RT @NassiraELM: C'est l'histoire d'une assistante maternelle de 47 ans. Elle habite le Var. A son domicile, elle s'occupe de 4 enfants. Par…",0.0,0.0
1788,1788,Wed Feb 05 23:59:51 +0000 2020,RT @DianeMariePosts: The topic of Canadians travelling abroad and registering with the government was mentioned on Power &amp; Politics. Everyo…,0.0,0.0
1789,1789,Wed Feb 05 23:59:51 +0000 2020,RT @neiltyson: The international response to contain and combat the Coronavirus has been swift.  Imagine if the same resolve had been appli…,0.0,0.0625
1790,1790,Wed Feb 05 23:59:51 +0000 2020,RT @Angyyy259: Ir de manga corta en Febrero me preocupa mucho más que el coronavirus,0.0,0.0
1791,1791,Wed Feb 05 23:59:51 +0000 2020,"RT @MadHatterNvrSlp: With all the hysteria of the #CoronaVirus, I still don’t see people covering their mouths when they cough, continue mu…",0.0,0.0
1792,1792,Wed Feb 05 23:59:51 +0000 2020,"TOKYO, Feb 6 (Reuters) - Ten more people on a cruise liner in the port of Yokohama, south of Tokyo, tested positive… https://t.co/gCngutknEM",0.25,0.25
1795,1795,Wed Feb 05 23:59:50 +0000 2020,RT @CenturionOso: El coronavirus en china /// El coronavirus en Argentina https://t.co/BT2vGd6uKc,0.0,0.0
1797,1797,Wed Feb 05 23:59:50 +0000 2020,"@Ana99544117 OMS para frenar el Coronavirus recomienda usar protección si practicas sexo con animales, chonifeminazi",0.0,0.0
1799,1799,Wed Feb 05 23:59:50 +0000 2020,"RT @Emilianofuster: Mientras tanto, el Coronavirus paseando por Pergamino... https://t.co/vgREDTAx4c",0.0,0.0
1800,1800,Thu Feb 06 23:59:59 +0000 2020,"four new patients tested for coronavirus in Wisconsin, outcomes pending – WITI FOX six Milwaukee https://t.co/Eb9eO9SiF4",0.13636363636363635,0.45454545454545453
1801,1801,Thu Feb 06 23:59:59 +0000 2020,"RT @999London: A man is being treated in an isolation unit at Guy’s Hospital in #LondonBridge after testing positive for #coronavirus. 

It…",0.22727272727272727,0.5454545454545454
1802,1802,Thu Feb 06 23:59:59 +0000 2020,Number of Confirmed Coronavirus Cases in South Korea Rises to 23: https://t.co/kuv9uKFVn4 via @SputnikInt,0.4,1.0
1803,1803,Thu Feb 06 23:59:59 +0000 2020,"RT @PDChina: We deeply mourn the death of #Wuhan doctor Li wenliang, who unfortunately got infected with novel #Coronavirus while battling…",-0.25,0.7
1804,1804,Thu Feb 06 23:59:59 +0000 2020,RT @inquirerdotnet: A Chinese doctor who got in trouble with authorities in the communist country for sounding an early warning about the c…,-0.03333333333333333,0.16666666666666666
1805,1805,Thu Feb 06 23:59:59 +0000 2020,#coronavirus #wuhan #virus #corona #NovelCoronavirus #truth #breaking #news #n95 #mask #VirusWuhan https://t.co/9NGL427yns,0.0,0.0
1806,1806,Thu Feb 06 23:59:59 +0000 2020,RT @puppypetter2000: rumor spread on whats*pp of a employee having coronavirus and this bakery that’s known to have lines out the door is g…,0.0,0.0
1807,1807,Thu Feb 06 23:59:59 +0000 2020,"🙏🏽RIP🙏🏽

😢It took me some moments before i can reach again for my cp...
so young...&amp;, so selfless.
You will always… https://t.co/efmM8Um2Ft",0.0,0.0
1808,1808,Thu Feb 06 23:59:59 +0000 2020,"@PattyHadju  
What changed?
Why  are some evacuees disembarking in #Vancouver, while other will be in 14 day quaran… https://t.co/jNZpvoESel",-0.125,0.375
1809,1809,Thu Feb 06 23:59:59 +0000 2020,W.H.O. Fights a Pandemic Besides Coronavirus: an ‘Infodemic’ https://t.co/yUkPEGEst7,0.0,0.0
1810,1810,Thu Feb 06 23:59:59 +0000 2020,RT @mrglenn: BREAKING: The #Pentagon is preparing almost a dozen military installations around the country that could be used to house evac…,-0.1,0.1
1811,1811,Thu Feb 06 23:59:59 +0000 2020,"RT @beinsports_FR: 🙏 En cette période trouble autour du coronavirus, @Omar_daFonseca a tenu à rendre hommage aux Chinois et à la Chine, don…",-0.2,0.2
1813,1813,Thu Feb 06 23:59:59 +0000 2020,"RT @jenniferatntd: FANGCANG HOSPITAL:
We don't accept patients with severe situations!
TWe don't accept those who can't walk, or can't take…",0.0,0.0
1814,1814,Thu Feb 06 23:59:59 +0000 2020,"RT @Tea_Party_Chris: Follow #CoronaVirus from #JohnsHopkins

https://t.co/UXMJMZeBWv",0.0,0.0
1815,1815,Thu Feb 06 23:59:59 +0000 2020,"𝐃𝐚𝐁𝐚𝐛𝐲 - 𝐒𝐡𝐮𝐭 𝐔𝐩 𝐟𝐭. 𝐓𝐚𝐤𝐞𝐨𝐟𝐟 (𝐑𝐞𝐦𝐢𝐱)
Check it out 👇👇⬇️⬇️ hope you like it
https://t.co/oTEEKT0qJn
#DaBaby #Migos… https://t.co/TihdD9TYXw",0.0,0.0
1816,1816,Thu Feb 06 23:59:59 +0000 2020,@Jewelhu89285471 @KBASH73 @ADevotedYogi Another development. Chinese scientists ask for patent on Bay Area company'… https://t.co/KswIMEMH5F,0.0,0.0
1817,1817,Thu Feb 06 23:59:59 +0000 2020,Off-topic but related: The flu is MORE common than the coronavirus. Wash your fucking hands and cover your fucking… https://t.co/OB2D653uzO,-0.09999999999999999,0.55
1818,1818,Thu Feb 06 23:59:59 +0000 2020,@La12tuittera Se volvió para que no lo agarre el coronavirus a mí no me engañan,0.0,0.0
1819,1819,Thu Feb 06 23:59:58 +0000 2020,"RT @asiaambassador: #WuhanJiayou #CoronaVirus 2019-nCoV #CoronavirusOutbreak  #Коронавирус
Update
(23:43 pm February 6, 2020 @UK time) 
3️⃣…",0.0,0.0
1820,1820,Thu Feb 06 23:59:58 +0000 2020,Chinese Crypto Mine Stop or Stall Operations Due to Coronavirus Outbreak  https://t.co/7T3eJKIDWH,-0.0625,0.1875
1821,1821,Thu Feb 06 23:59:58 +0000 2020,"RT @Leney_3110: China facing global isolation as first coronavirus death reported outside country
https://t.co/NKI9VySGBi https://t.co/jkmT…",0.08333333333333333,0.12777777777777777
1822,1822,Thu Feb 06 23:59:58 +0000 2020,"RT @tomgrundy: Celebrated for their ""transparency"" by the @WHO, this was China's reaction during the #coronavirus outbreak's most critical…",0.425,0.625
1823,1823,Thu Feb 06 23:59:58 +0000 2020,RT @Adomenas: It's possible that #Wuhan coronavirus official data are false and minimize the actual danger. #Tencent may have accidentally…,-0.13333333333333336,0.5666666666666668
1824,1824,Thu Feb 06 23:59:58 +0000 2020,"RT @detikcom: Dokter asal China, Li Wenliang, salah satu whistleblower yang mencoba memperingatkan petugas medis lainnya terkait virus coro…",0.0,0.0
1825,1825,Thu Feb 06 23:59:58 +0000 2020,"📣 New Podcast! ""#CONSERVATIVE-COMMANDOS #TomDelBeccaro #KyleDrennen #IowaCaucuses #StateOfTheUnion #ImpeachmentVote… https://t.co/LezX5EK0Hv",0.17045454545454544,0.45454545454545453
1826,1826,Thu Feb 06 23:59:58 +0000 2020,"RT @GaucheMafia: Vous cherchiez une solution pour les retraites...? #LRM a peut être votre réponse 😱
À ce niveau là, on est plus dans le dé…",0.0,0.0
